Run tabu parameter tuning
START FOR bqp1000.1
Size shrunk from 1000 to 1000
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 20 | 20 | Search | -353164 | -353164 | Global Improvement.
0 | 1 | 21 | 21 | Search | -353182 | -353182 | Global Improvement.
0 | 1 | 22 | 22 | Search | -353218 | -353218 | Global Improvement.
0 | 1 | 23 | 23 | Search | -353245 | -353245 | Global Improvement.
0 | 1 | 24 | 24 | Search | -353263 | -353263 | Global Improvement.
0 | 1 | 25 | 25 | Search | -353307 | -353307 | Global Improvement.
0 | 1 | 27 | 27 | Search | -353371 | -353371 | Global Improvement.
1 | 1 | 52 | 52 | Search | -353393 | -353393 | Global Improvement.
2 | 1 | 80 | 80 | Search | -353423 | -353423 | Global Improvement.
2 | 1 | 83 | 83 | Search | -353459 | -353459 | Global Improvement.
2 | 1 | 84 | 84 | Search | -353571 | -353571 | Global Improvement.
2 | 1 | 85 | 85 | Search | -353645 | -353645 | Global Improvement.
2 | 1 | 86 | 86 | Search | -353697 | -353697 | Global Improvement.
2 | 1 | 87 | 87 | Search | -353717 | -353717 | Global Improvement.
2 | 1 | 88 | 88 | Search | -353741 | -353741 | Global Improvement.
2 | 1 | 89 | 89 | Search | -353759 | -353759 | Global Improvement.
2 | 1 | 90 | 90 | Search | -353767 | -353767 | Global Improvement.
2 | 1 | 91 | 91 | Search | -353771 | -353771 | Global Improvement.
3 | 1 | 106 | 106 | Search | -353777 | -353777 | Global Improvement.
3 | 1 | 107 | 107 | Search | -353873 | -353873 | Global Improvement.
3 | 1 | 108 | 108 | Search | -353917 | -353917 | Global Improvement.
3 | 1 | 109 | 109 | Search | -353997 | -353997 | Global Improvement.
3 | 1 | 110 | 110 | Search | -354027 | -354027 | Global Improvement.
3 | 1 | 113 | 113 | Search | -354065 | -354065 | Global Improvement.
3 | 1 | 114 | 114 | Search | -354087 | -354087 | Global Improvement.
3 | 1 | 115 | 115 | Search | -354101 | -354101 | Global Improvement.
3 | 1 | 116 | 116 | Search | -354113 | -354113 | Global Improvement.
3 | 1 | 117 | 117 | Search | -354141 | -354141 | Global Improvement.
3 | 1 | 118 | 118 | Search | -354149 | -354149 | Global Improvement.
3 | 1 | 121 | 121 | Search | -354305 | -354305 | Global Improvement.
137 | 3 | 5229 | 58 | Search | -354347 | -354347 | Global Improvement.
137 | 3 | 5230 | 59 | Search | -354353 | -354353 | Global Improvement.
140 | 3 | 5328 | 157 | Search | -354369 | -354369 | Global Improvement.
140 | 3 | 5329 | 158 | Search | -354401 | -354401 | Global Improvement.
140 | 3 | 5330 | 159 | Search | -354407 | -354407 | Global Improvement.
141 | 3 | 5373 | 202 | Search | -354487 | -354487 | Global Improvement.
141 | 3 | 5396 | 225 | Search | -354505 | -354505 | Global Improvement.
147 | 3 | 5599 | 428 | Search | -354523 | -354523 | Global Improvement.
1835 | 27 | 67137 | 938 | Search | -354532 | -354532 | Global Improvement.
1835 | 27 | 67141 | 942 | Search | -354569 | -354569 | Global Improvement.
1835 | 27 | 67142 | 943 | Search | -354585 | -354585 | Global Improvement.
1837 | 27 | 67212 | 1013 | Search | -354616 | -354616 | Global Improvement.

 Optimization finished in 3.000022991s. 
 Objective of best solution found: -354616
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -352578 | -352578 | Global Improvement.
0 | 1 | 2 | 2 | Search | -352694 | -352694 | Global Improvement.
0 | 1 | 3 | 3 | Search | -352738 | -352738 | Global Improvement.
0 | 1 | 5 | 5 | Search | -352830 | -352830 | Global Improvement.
0 | 1 | 7 | 7 | Search | -352902 | -352902 | Global Improvement.
0 | 1 | 8 | 8 | Search | -352934 | -352934 | Global Improvement.
0 | 1 | 9 | 9 | Search | -352964 | -352964 | Global Improvement.
0 | 1 | 11 | 11 | Search | -352974 | -352974 | Global Improvement.
0 | 1 | 18 | 18 | Search | -353058 | -353058 | Global Improvement.
0 | 1 | 19 | 19 | Search | -353136 | -353136 | Global Improvement.
0 | 1 | 20 | 20 | Search | -353164 | -353164 | Global Improvement.
0 | 1 | 21 | 21 | Search | -353182 | -353182 | Global Improvement.
0 | 1 | 22 | 22 | Search | -353218 | -353218 | Global Improvement.
0 | 1 | 23 | 23 | Search | -353245 | -353245 | Global Improvement.
1 | 1 | 24 | 24 | Search | -353263 | -353263 | Global Improvement.
1 | 1 | 25 | 25 | Search | -353307 | -353307 | Global Improvement.
1 | 1 | 27 | 27 | Search | -353371 | -353371 | Global Improvement.
2 | 1 | 52 | 52 | Search | -353393 | -353393 | Global Improvement.
2 | 1 | 80 | 80 | Search | -353423 | -353423 | Global Improvement.
2 | 1 | 83 | 83 | Search | -353459 | -353459 | Global Improvement.
2 | 1 | 84 | 84 | Search | -353571 | -353571 | Global Improvement.
2 | 1 | 85 | 85 | Search | -353645 | -353645 | Global Improvement.
2 | 1 | 86 | 86 | Search | -353697 | -353697 | Global Improvement.
3 | 1 | 87 | 87 | Search | -353717 | -353717 | Global Improvement.
3 | 1 | 88 | 88 | Search | -353741 | -353741 | Global Improvement.
3 | 1 | 89 | 89 | Search | -353759 | -353759 | Global Improvement.
3 | 1 | 90 | 90 | Search | -353767 | -353767 | Global Improvement.
3 | 1 | 91 | 91 | Search | -353771 | -353771 | Global Improvement.
3 | 1 | 106 | 106 | Search | -353777 | -353777 | Global Improvement.
3 | 1 | 107 | 107 | Search | -353873 | -353873 | Global Improvement.
3 | 1 | 108 | 108 | Search | -353917 | -353917 | Global Improvement.
3 | 1 | 109 | 109 | Search | -353997 | -353997 | Global Improvement.
3 | 1 | 110 | 110 | Search | -354027 | -354027 | Global Improvement.
3 | 1 | 113 | 113 | Search | -354065 | -354065 | Global Improvement.
3 | 1 | 114 | 114 | Search | -354087 | -354087 | Global Improvement.
3 | 1 | 115 | 115 | Search | -354101 | -354101 | Global Improvement.
3 | 1 | 116 | 116 | Search | -354113 | -354113 | Global Improvement.
3 | 1 | 117 | 117 | Search | -354141 | -354141 | Global Improvement.
3 | 1 | 118 | 118 | Search | -354149 | -354149 | Global Improvement.
4 | 1 | 121 | 121 | Search | -354305 | -354305 | Global Improvement.
147 | 3 | 5229 | 58 | Search | -354347 | -354347 | Global Improvement.
147 | 3 | 5230 | 59 | Search | -354353 | -354353 | Global Improvement.
149 | 3 | 5328 | 157 | Search | -354369 | -354369 | Global Improvement.
149 | 3 | 5329 | 158 | Search | -354401 | -354401 | Global Improvement.
149 | 3 | 5330 | 159 | Search | -354407 | -354407 | Global Improvement.
150 | 3 | 5373 | 202 | Search | -354487 | -354487 | Global Improvement.
151 | 3 | 5396 | 225 | Search | -354505 | -354505 | Global Improvement.
157 | 3 | 5599 | 428 | Search | -354523 | -354523 | Global Improvement.
2737 | 39 | 98360 | 1861 | Search | -354531 | -354531 | Global Improvement.
2737 | 39 | 98361 | 1862 | Search | -354573 | -354573 | Global Improvement.
2737 | 39 | 98362 | 1863 | Search | -354583 | -354583 | Global Improvement.
2737 | 39 | 98366 | 1867 | Search | -354585 | -354585 | Global Improvement.
2741 | 39 | 98522 | 2023 | Search | -354616 | -354616 | Global Improvement.

 Optimization finished in 3.000020416s. 
 Objective of best solution found: -354616
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -352578 | -352578 | Global Improvement.
0 | 1 | 2 | 2 | Search | -352694 | -352694 | Global Improvement.
0 | 1 | 3 | 3 | Search | -352738 | -352738 | Global Improvement.
0 | 1 | 5 | 5 | Search | -352830 | -352830 | Global Improvement.
0 | 1 | 7 | 7 | Search | -352902 | -352902 | Global Improvement.
0 | 1 | 8 | 8 | Search | -352934 | -352934 | Global Improvement.
0 | 1 | 9 | 9 | Search | -352964 | -352964 | Global Improvement.
0 | 1 | 11 | 11 | Search | -352974 | -352974 | Global Improvement.
0 | 1 | 18 | 18 | Search | -353058 | -353058 | Global Improvement.
0 | 1 | 19 | 19 | Search | -353136 | -353136 | Global Improvement.
0 | 1 | 20 | 20 | Search | -353164 | -353164 | Global Improvement.
0 | 1 | 21 | 21 | Search | -353182 | -353182 | Global Improvement.
0 | 1 | 22 | 22 | Search | -353218 | -353218 | Global Improvement.
0 | 1 | 23 | 23 | Search | -353245 | -353245 | Global Improvement.
0 | 1 | 24 | 24 | Search | -353263 | -353263 | Global Improvement.
0 | 1 | 25 | 25 | Search | -353307 | -353307 | Global Improvement.
0 | 1 | 27 | 27 | Search | -353371 | -353371 | Global Improvement.
1 | 1 | 52 | 52 | Search | -353393 | -353393 | Global Improvement.
2 | 1 | 80 | 80 | Search | -353423 | -353423 | Global Improvement.
2 | 1 | 83 | 83 | Search | -353459 | -353459 | Global Improvement.
2 | 1 | 84 | 84 | Search | -353571 | -353571 | Global Improvement.
2 | 1 | 85 | 85 | Search | -353645 | -353645 | Global Improvement.
2 | 1 | 86 | 86 | Search | -353697 | -353697 | Global Improvement.
2 | 1 | 87 | 87 | Search | -353717 | -353717 | Global Improvement.
2 | 1 | 88 | 88 | Search | -353741 | -353741 | Global Improvement.
2 | 1 | 89 | 89 | Search | -353759 | -353759 | Global Improvement.
2 | 1 | 90 | 90 | Search | -353767 | -353767 | Global Improvement.
2 | 1 | 91 | 91 | Search | -353771 | -353771 | Global Improvement.
2 | 1 | 106 | 106 | Search | -353777 | -353777 | Global Improvement.
2 | 1 | 107 | 107 | Search | -353873 | -353873 | Global Improvement.
3 | 1 | 108 | 108 | Search | -353917 | -353917 | Global Improvement.
3 | 1 | 109 | 109 | Search | -353997 | -353997 | Global Improvement.
3 | 1 | 110 | 110 | Search | -354027 | -354027 | Global Improvement.
3 | 1 | 113 | 113 | Search | -354065 | -354065 | Global Improvement.
3 | 1 | 114 | 114 | Search | -354087 | -354087 | Global Improvement.
3 | 1 | 115 | 115 | Search | -354101 | -354101 | Global Improvement.
3 | 1 | 116 | 116 | Search | -354113 | -354113 | Global Improvement.
3 | 1 | 117 | 117 | Search | -354141 | -354141 | Global Improvement.
3 | 1 | 118 | 118 | Search | -354149 | -354149 | Global Improvement.
3 | 1 | 121 | 121 | Search | -354305 | -354305 | Global Improvement.
272 | 3 | 10204 | 33 | Search | -354339 | -354339 | Global Improvement.
276 | 3 | 10336 | 165 | Search | -354345 | -354345 | Global Improvement.
277 | 3 | 10366 | 195 | Search | -354359 | -354359 | Global Improvement.
329 | 3 | 12306 | 2135 | Search | -354373 | -354373 | Global Improvement.
609 | 5 | 22676 | 320 | Search | -354453 | -354453 | Global Improvement.
609 | 5 | 22677 | 321 | Search | -354463 | -354463 | Global Improvement.
609 | 5 | 22678 | 322 | Search | -354475 | -354475 | Global Improvement.
609 | 5 | 22680 | 324 | Search | -354477 | -354477 | Global Improvement.
609 | 5 | 22681 | 325 | Search | -354495 | -354495 | Global Improvement.
609 | 5 | 22685 | 329 | Search | -354497 | -354497 | Global Improvement.
610 | 5 | 22691 | 335 | Search | -354512 | -354512 | Global Improvement.
610 | 5 | 22692 | 336 | Search | -354559 | -354559 | Global Improvement.
610 | 5 | 22693 | 337 | Search | -354575 | -354575 | Global Improvement.
610 | 5 | 22694 | 338 | Search | -354585 | -354585 | Global Improvement.
657 | 5 | 24489 | 2133 | Search | -354604 | -354604 | Global Improvement.
657 | 5 | 24490 | 2134 | Search | -354616 | -354616 | Global Improvement.

 Optimization finished in 3.000023492s. 
 Objective of best solution found: -354616
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -352578 | -352578 | Global Improvement.
0 | 1 | 2 | 2 | Search | -352694 | -352694 | Global Improvement.
0 | 1 | 3 | 3 | Search | -352738 | -352738 | Global Improvement.
0 | 1 | 5 | 5 | Search | -352830 | -352830 | Global Improvement.
0 | 1 | 7 | 7 | Search | -352902 | -352902 | Global Improvement.
0 | 1 | 8 | 8 | Search | -352934 | -352934 | Global Improvement.
0 | 1 | 9 | 9 | Search | -352964 | -352964 | Global Improvement.
0 | 1 | 11 | 11 | Search | -352974 | -352974 | Global Improvement.
0 | 1 | 18 | 18 | Search | -353058 | -353058 | Global Improvement.
1 | 1 | 19 | 19 | Search | -353136 | -353136 | Global Improvement.
1 | 1 | 20 | 20 | Search | -353164 | -353164 | Global Improvement.
1 | 1 | 21 | 21 | Search | -353182 | -353182 | Global Improvement.
1 | 1 | 22 | 22 | Search | -353218 | -353218 | Global Improvement.
1 | 1 | 23 | 23 | Search | -353245 | -353245 | Global Improvement.
1 | 1 | 24 | 24 | Search | -353263 | -353263 | Global Improvement.
1 | 1 | 25 | 25 | Search | -353307 | -353307 | Global Improvement.
1 | 1 | 27 | 27 | Search | -353371 | -353371 | Global Improvement.
2 | 1 | 52 | 52 | Search | -353393 | -353393 | Global Improvement.
3 | 1 | 80 | 80 | Search | -353423 | -353423 | Global Improvement.
3 | 1 | 83 | 83 | Search | -353459 | -353459 | Global Improvement.
3 | 1 | 84 | 84 | Search | -353571 | -353571 | Global Improvement.
3 | 1 | 85 | 85 | Search | -353645 | -353645 | Global Improvement.
3 | 1 | 86 | 86 | Search | -353697 | -353697 | Global Improvement.
3 | 1 | 87 | 87 | Search | -353717 | -353717 | Global Improvement.
3 | 1 | 88 | 88 | Search | -353741 | -353741 | Global Improvement.
3 | 1 | 89 | 89 | Search | -353759 | -353759 | Global Improvement.
4 | 1 | 90 | 90 | Search | -353767 | -353767 | Global Improvement.
4 | 1 | 91 | 91 | Search | -353771 | -353771 | Global Improvement.
4 | 1 | 106 | 106 | Search | -353777 | -353777 | Global Improvement.
4 | 1 | 107 | 107 | Search | -353873 | -353873 | Global Improvement.
4 | 1 | 108 | 108 | Search | -353917 | -353917 | Global Improvement.
4 | 1 | 109 | 109 | Search | -353997 | -353997 | Global Improvement.
4 | 1 | 110 | 110 | Search | -354027 | -354027 | Global Improvement.
4 | 1 | 113 | 113 | Search | -354065 | -354065 | Global Improvement.
4 | 1 | 114 | 114 | Search | -354087 | -354087 | Global Improvement.
4 | 1 | 115 | 115 | Search | -354101 | -354101 | Global Improvement.
4 | 1 | 116 | 116 | Search | -354113 | -354113 | Global Improvement.
4 | 1 | 117 | 117 | Search | -354141 | -354141 | Global Improvement.
4 | 1 | 118 | 118 | Search | -354149 | -354149 | Global Improvement.
5 | 1 | 121 | 121 | Search | -354305 | -354305 | Global Improvement.
296 | 3 | 10204 | 33 | Search | -354339 | -354339 | Global Improvement.
300 | 3 | 10336 | 165 | Search | -354345 | -354345 | Global Improvement.
301 | 3 | 10366 | 195 | Search | -354359 | -354359 | Global Improvement.
357 | 3 | 12306 | 2135 | Search | -354373 | -354373 | Global Improvement.
646 | 5 | 22609 | 253 | Search | -354376 | -354376 | Global Improvement.
647 | 5 | 22620 | 264 | Search | -354423 | -354423 | Global Improvement.
647 | 5 | 22621 | 265 | Search | -354427 | -354427 | Global Improvement.
647 | 5 | 22622 | 266 | Search | -354459 | -354459 | Global Improvement.
647 | 5 | 22623 | 267 | Search | -354567 | -354567 | Global Improvement.
647 | 5 | 22624 | 268 | Search | -354583 | -354583 | Global Improvement.
648 | 5 | 22652 | 296 | Search | -354585 | -354585 | Global Improvement.
705 | 5 | 24553 | 2197 | Search | -354604 | -354604 | Global Improvement.
705 | 5 | 24554 | 2198 | Search | -354616 | -354616 | Global Improvement.

 Optimization finished in 3.000010067s. 
 Objective of best solution found: -354616
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -352578 | -352578 | Global Improvement.
0 | 1 | 2 | 2 | Search | -352694 | -352694 | Global Improvement.
0 | 1 | 3 | 3 | Search | -352738 | -352738 | Global Improvement.
0 | 1 | 5 | 5 | Search | -352830 | -352830 | Global Improvement.
0 | 1 | 7 | 7 | Search | -352902 | -352902 | Global Improvement.
0 | 1 | 8 | 8 | Search | -352934 | -352934 | Global Improvement.
0 | 1 | 9 | 9 | Search | -352964 | -352964 | Global Improvement.
0 | 1 | 11 | 11 | Search | -352974 | -352974 | Global Improvement.
0 | 1 | 18 | 18 | Search | -353058 | -353058 | Global Improvement.
0 | 1 | 19 | 19 | Search | -353136 | -353136 | Global Improvement.
0 | 1 | 20 | 20 | Search | -353164 | -353164 | Global Improvement.
0 | 1 | 21 | 21 | Search | -353182 | -353182 | Global Improvement.
0 | 1 | 22 | 22 | Search | -353218 | -353218 | Global Improvement.
0 | 1 | 23 | 23 | Search | -353245 | -353245 | Global Improvement.
0 | 1 | 24 | 24 | Search | -353263 | -353263 | Global Improvement.
0 | 1 | 25 | 25 | Search | -353307 | -353307 | Global Improvement.
0 | 1 | 27 | 27 | Search | -353371 | -353371 | Global Improvement.
1 | 1 | 52 | 52 | Search | -353393 | -353393 | Global Improvement.
2 | 1 | 80 | 80 | Search | -353423 | -353423 | Global Improvement.
2 | 1 | 83 | 83 | Search | -353459 | -353459 | Global Improvement.
2 | 1 | 84 | 84 | Search | -353571 | -353571 | Global Improvement.
2 | 1 | 85 | 85 | Search | -353645 | -353645 | Global Improvement.
2 | 1 | 86 | 86 | Search | -353697 | -353697 | Global Improvement.
2 | 1 | 87 | 87 | Search | -353717 | -353717 | Global Improvement.
2 | 1 | 88 | 88 | Search | -353741 | -353741 | Global Improvement.
2 | 1 | 89 | 89 | Search | -353759 | -353759 | Global Improvement.
2 | 1 | 90 | 90 | Search | -353767 | -353767 | Global Improvement.
2 | 1 | 91 | 91 | Search | -353771 | -353771 | Global Improvement.
3 | 1 | 106 | 106 | Search | -353777 | -353777 | Global Improvement.
3 | 1 | 107 | 107 | Search | -353873 | -353873 | Global Improvement.
3 | 1 | 108 | 108 | Search | -353917 | -353917 | Global Improvement.
3 | 1 | 109 | 109 | Search | -353997 | -353997 | Global Improvement.
3 | 1 | 110 | 110 | Search | -354027 | -354027 | Global Improvement.
3 | 1 | 113 | 113 | Search | -354065 | -354065 | Global Improvement.
3 | 1 | 114 | 114 | Search | -354087 | -354087 | Global Improvement.
3 | 1 | 115 | 115 | Search | -354101 | -354101 | Global Improvement.
3 | 1 | 116 | 116 | Search | -354113 | -354113 | Global Improvement.
3 | 1 | 117 | 117 | Search | -354141 | -354141 | Global Improvement.
3 | 1 | 118 | 118 | Search | -354149 | -354149 | Global Improvement.
3 | 1 | 121 | 121 | Search | -354305 | -354305 | Global Improvement.
38 | 3 | 1313 | 142 | Search | -354306 | -354306 | Global Improvement.
38 | 3 | 1315 | 144 | Search | -354344 | -354344 | Global Improvement.
38 | 3 | 1316 | 145 | Search | -354368 | -354368 | Global Improvement.
38 | 3 | 1317 | 146 | Search | -354434 | -354434 | Global Improvement.
38 | 3 | 1318 | 147 | Search | -354538 | -354538 | Global Improvement.
38 | 3 | 1320 | 149 | Search | -354546 | -354546 | Global Improvement.
38 | 3 | 1323 | 152 | Search | -354604 | -354604 | Global Improvement.
38 | 3 | 1324 | 153 | Search | -354616 | -354616 | Global Improvement.

 Optimization finished in 3.000020437s. 
 Objective of best solution found: -354616
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -352578 | -352578 | Global Improvement.
0 | 1 | 2 | 2 | Search | -352694 | -352694 | Global Improvement.
0 | 1 | 3 | 3 | Search | -352738 | -352738 | Global Improvement.
0 | 1 | 5 | 5 | Search | -352830 | -352830 | Global Improvement.
0 | 1 | 7 | 7 | Search | -352902 | -352902 | Global Improvement.
0 | 1 | 8 | 8 | Search | -352934 | -352934 | Global Improvement.
0 | 1 | 9 | 9 | Search | -352964 | -352964 | Global Improvement.
0 | 1 | 11 | 11 | Search | -352974 | -352974 | Global Improvement.
0 | 1 | 18 | 18 | Search | -353058 | -353058 | Global Improvement.
0 | 1 | 19 | 19 | Search | -353136 | -353136 | Global Improvement.
0 | 1 | 20 | 20 | Search | -353164 | -353164 | Global Improvement.
0 | 1 | 21 | 21 | Search | -353182 | -353182 | Global Improvement.
0 | 1 | 22 | 22 | Search | -353218 | -353218 | Global Improvement.
0 | 1 | 23 | 23 | Search | -353245 | -353245 | Global Improvement.
0 | 1 | 24 | 24 | Search | -353263 | -353263 | Global Improvement.
0 | 1 | 25 | 25 | Search | -353307 | -353307 | Global Improvement.
1 | 1 | 27 | 27 | Search | -353371 | -353371 | Global Improvement.
1 | 1 | 52 | 52 | Search | -353393 | -353393 | Global Improvement.
2 | 1 | 80 | 80 | Search | -353423 | -353423 | Global Improvement.
2 | 1 | 83 | 83 | Search | -353459 | -353459 | Global Improvement.
2 | 1 | 84 | 84 | Search | -353571 | -353571 | Global Improvement.
2 | 1 | 85 | 85 | Search | -353645 | -353645 | Global Improvement.
2 | 1 | 86 | 86 | Search | -353697 | -353697 | Global Improvement.
2 | 1 | 87 | 87 | Search | -353717 | -353717 | Global Improvement.
2 | 1 | 88 | 88 | Search | -353741 | -353741 | Global Improvement.
2 | 1 | 89 | 89 | Search | -353759 | -353759 | Global Improvement.
3 | 1 | 90 | 90 | Search | -353767 | -353767 | Global Improvement.
3 | 1 | 91 | 91 | Search | -353771 | -353771 | Global Improvement.
3 | 1 | 106 | 106 | Search | -353777 | -353777 | Global Improvement.
3 | 1 | 107 | 107 | Search | -353873 | -353873 | Global Improvement.
3 | 1 | 108 | 108 | Search | -353917 | -353917 | Global Improvement.
3 | 1 | 109 | 109 | Search | -353997 | -353997 | Global Improvement.
3 | 1 | 110 | 110 | Search | -354027 | -354027 | Global Improvement.
3 | 1 | 113 | 113 | Search | -354065 | -354065 | Global Improvement.
3 | 1 | 114 | 114 | Search | -354087 | -354087 | Global Improvement.
3 | 1 | 115 | 115 | Search | -354101 | -354101 | Global Improvement.
3 | 1 | 116 | 116 | Search | -354113 | -354113 | Global Improvement.
3 | 1 | 117 | 117 | Search | -354141 | -354141 | Global Improvement.
3 | 1 | 118 | 118 | Search | -354149 | -354149 | Global Improvement.
3 | 1 | 121 | 121 | Search | -354305 | -354305 | Global Improvement.
37 | 3 | 1313 | 142 | Search | -354306 | -354306 | Global Improvement.
37 | 3 | 1315 | 144 | Search | -354344 | -354344 | Global Improvement.
37 | 3 | 1316 | 145 | Search | -354368 | -354368 | Global Improvement.
37 | 3 | 1317 | 146 | Search | -354434 | -354434 | Global Improvement.
37 | 3 | 1318 | 147 | Search | -354538 | -354538 | Global Improvement.
38 | 3 | 1320 | 149 | Search | -354546 | -354546 | Global Improvement.
38 | 3 | 1323 | 152 | Search | -354604 | -354604 | Global Improvement.
38 | 3 | 1324 | 153 | Search | -354616 | -354616 | Global Improvement.

 Optimization finished in 2.81716124s. 
 Objective of best solution found: -354616
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -352578 | -352578 | Global Improvement.
0 | 1 | 2 | 2 | Search | -352694 | -352694 | Global Improvement.
0 | 1 | 3 | 3 | Search | -352738 | -352738 | Global Improvement.
0 | 1 | 5 | 5 | Search | -352830 | -352830 | Global Improvement.
0 | 1 | 7 | 7 | Search | -352902 | -352902 | Global Improvement.
0 | 1 | 8 | 8 | Search | -352934 | -352934 | Global Improvement.
0 | 1 | 9 | 9 | Search | -352964 | -352964 | Global Improvement.
0 | 1 | 11 | 11 | Search | -352974 | -352974 | Global Improvement.
0 | 1 | 18 | 18 | Search | -353058 | -353058 | Global Improvement.
0 | 1 | 19 | 19 | Search | -353136 | -353136 | Global Improvement.
0 | 1 | 20 | 20 | Search | -353164 | -353164 | Global Improvement.
0 | 1 | 21 | 21 | Search | -353182 | -353182 | Global Improvement.
0 | 1 | 22 | 22 | Search | -353218 | -353218 | Global Improvement.
0 | 1 | 23 | 23 | Search | -353245 | -353245 | Global Improvement.
0 | 1 | 24 | 24 | Search | -353263 | -353263 | Global Improvement.
0 | 1 | 25 | 25 | Search | -353307 | -353307 | Global Improvement.
0 | 1 | 27 | 27 | Search | -353371 | -353371 | Global Improvement.
1 | 1 | 52 | 52 | Search | -353393 | -353393 | Global Improvement.
2 | 1 | 80 | 80 | Search | -353423 | -353423 | Global Improvement.
2 | 1 | 83 | 83 | Search | -353459 | -353459 | Global Improvement.
2 | 1 | 84 | 84 | Search | -353571 | -353571 | Global Improvement.
2 | 1 | 85 | 85 | Search | -353645 | -353645 | Global Improvement.
2 | 1 | 86 | 86 | Search | -353697 | -353697 | Global Improvement.
2 | 1 | 87 | 87 | Search | -353717 | -353717 | Global Improvement.
2 | 1 | 88 | 88 | Search | -353741 | -353741 | Global Improvement.
2 | 1 | 89 | 89 | Search | -353759 | -353759 | Global Improvement.
2 | 1 | 90 | 90 | Search | -353767 | -353767 | Global Improvement.
2 | 1 | 91 | 91 | Search | -353771 | -353771 | Global Improvement.
3 | 1 | 106 | 106 | Search | -353777 | -353777 | Global Improvement.
3 | 1 | 107 | 107 | Search | -353873 | -353873 | Global Improvement.
3 | 1 | 108 | 108 | Search | -353917 | -353917 | Global Improvement.
3 | 1 | 109 | 109 | Search | -353997 | -353997 | Global Improvement.
3 | 1 | 110 | 110 | Search | -354027 | -354027 | Global Improvement.
3 | 1 | 113 | 113 | Search | -354065 | -354065 | Global Improvement.
3 | 1 | 114 | 114 | Search | -354087 | -354087 | Global Improvement.
3 | 1 | 115 | 115 | Search | -354101 | -354101 | Global Improvement.
3 | 1 | 116 | 116 | Search | -354113 | -354113 | Global Improvement.
3 | 1 | 117 | 117 | Search | -354141 | -354141 | Global Improvement.
3 | 1 | 118 | 118 | Search | -354149 | -354149 | Global Improvement.
3 | 1 | 121 | 121 | Search | -354305 | -354305 | Global Improvement.
158 | 3 | 5218 | 47 | Search | -354315 | -354315 | Global Improvement.
159 | 3 | 5219 | 48 | Search | -354321 | -354321 | Global Improvement.
159 | 3 | 5225 | 54 | Search | -354357 | -354357 | Global Improvement.
159 | 3 | 5226 | 55 | Search | -354369 | -354369 | Global Improvement.
164 | 3 | 5422 | 251 | Search | -354373 | -354373 | Global Improvement.
217 | 3 | 7163 | 1992 | Search | -354378 | -354378 | Global Improvement.
217 | 3 | 7164 | 1993 | Search | -354398 | -354398 | Global Improvement.
219 | 3 | 7217 | 2046 | Search | -354402 | -354402 | Global Improvement.
219 | 3 | 7218 | 2047 | Search | -354462 | -354462 | Global Improvement.
227 | 3 | 7488 | 2317 | Search | -354465 | -354465 | Global Improvement.
227 | 3 | 7489 | 2318 | Search | -354487 | -354487 | Global Improvement.
227 | 3 | 7491 | 2320 | Search | -354493 | -354493 | Global Improvement.
228 | 3 | 7498 | 2327 | Search | -354505 | -354505 | Global Improvement.
337 | 3 | 11061 | 5890 | Search | -354523 | -354523 | Global Improvement.

 Optimization finished in 3.00000615s. 
 Objective of best solution found: -354523
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -352578 | -352578 | Global Improvement.
0 | 1 | 2 | 2 | Search | -352694 | -352694 | Global Improvement.
0 | 1 | 3 | 3 | Search | -352738 | -352738 | Global Improvement.
0 | 1 | 5 | 5 | Search | -352830 | -352830 | Global Improvement.
0 | 1 | 7 | 7 | Search | -352902 | -352902 | Global Improvement.
0 | 1 | 8 | 8 | Search | -352934 | -352934 | Global Improvement.
0 | 1 | 9 | 9 | Search | -352964 | -352964 | Global Improvement.
0 | 1 | 11 | 11 | Search | -352974 | -352974 | Global Improvement.
0 | 1 | 18 | 18 | Search | -353058 | -353058 | Global Improvement.
0 | 1 | 19 | 19 | Search | -353136 | -353136 | Global Improvement.
0 | 1 | 20 | 20 | Search | -353164 | -353164 | Global Improvement.
0 | 1 | 21 | 21 | Search | -353182 | -353182 | Global Improvement.
0 | 1 | 22 | 22 | Search | -353218 | -353218 | Global Improvement.
0 | 1 | 23 | 23 | Search | -353245 | -353245 | Global Improvement.
0 | 1 | 24 | 24 | Search | -353263 | -353263 | Global Improvement.
